hour,day_of_week,month,load_consumption
5,6,5,61.8178703081466
5,0,7,57.10600574875912
20,6,8,152.77433620107243
15,1,9,109.52155744152114
4,0,2,31.78276450351241
16,5,6,112.99393590553369
9,5,9,91.81129162825572
20,5,6,138.42271341405404
17,0,2,90.2328437701239
6,4,1,50.44929744325467
2,3,12,68.43189241500548
12,4,3,92.8278058881363
14,6,11,130.76407317322793
19,5,5,129.38898924479628
18,3,7,133.05191304530882
2,0,10,49.545395984381024
3,5,10,77.47002623853773
4,0,3,34.704141051922456
0,3,9,33.236067650573204
3,0,10,60.88785207074732
11,0,12,107.56363406559905
23,1,4,138.75666303055272
9,6,10,93.44510810727371
22,4,2,126.68505019364476
20,4,3,121.05647583221615
19,4,5,122.79439316219803
23,2,3,141.70961265946968
12,1,5,82.94116081088183
22,5,4,140.81719528685414
13,5,11,126.7600415515789
22,5,10,167.8465083394469
4,4,3,27.325536446870853
3,6,12,77.76821231425318
13,4,6,93.93605711104361
9,6,8,97.0015304657741
16,1,12,129.55553792832976
9,6,4,79.07693782250634
6,0,9,55.60740125554739
15,4,6,109.4507388765475
0,5,5,40.575651259164076
16,0,3,99.04724741551084
20,4,5,135.5943170977035
8,3,5,62.32267353275941
5,2,12,85.29700901496062
18,4,12,153.62001127500008
12,3,4,84.41405482967731
2,1,12,50.87481842745128
6,3,6,67.76797475331259
21,1,3,117.0391683500831
8,4,10,93.7308291052739
21,1,1,112.34196930318332
4,3,7,64.69197492219139
9,6,7,90.37316507001246
22,2,12,163.92443204957027
16,0,4,103.89307695239314
11,0,9,87.70888878124906
22,2,12,168.07161425703887
15,5,2,97.00692138560768
2,0,1,8.987290189975354
21,4,3,129.00580493360437
8,5,7,86.45852556803993
14,4,9,124.76854919988256
4,3,2,44.37346992672841
22,3,6,141.52617962887234
12,5,3,82.06375383983894
13,5,5,98.4063055021126
19,5,12,152.09234623334922
14,5,9,119.91306900291748
15,1,3,88.29167358190121
22,6,1,135.63745102078383
12,5,5,83.97032410042812
16,6,1,98.3319602695668
22,5,8,153.37240847779043
7,3,7,77.93563626204013
20,4,11,150.43077811299491
1,6,2,32.13328679824497
4,3,11,72.35935792790109
5,0,9,66.21521263418191
11,1,5,80.97915932255273
17,1,7,116.6062186591019
21,4,4,130.22666562705965
21,5,12,158.7382874844506
0,3,1,14.235428278437027
16,0,8,114.65244899264937
10,3,1,55.12566193762673
9,5,3,65.83152917835726
18,5,6,130.2616498668584
13,2,8,104.69570843103935
9,3,8,81.0467634495397
14,4,2,87.12967643215981
18,3,9,125.81755580714787
3,1,4,40.88631951906617
1,0,4,14.500627963157738
8,6,2,68.71129695624275
9,4,1,60.825196519233096
10,2,10,102.4479680981238
13,0,7,89.03872953612621
6,0,11,74.30626355170193
22,6,10,159.50786545381325
14,1,3,75.30736581530124
21,1,4,126.98166791932736
18,1,11,128.07487080465148
21,4,9,151.85891232782734
14,3,6,108.05647723986459
23,0,1,122.7334242804734
7,3,9,76.67707256025703
10,3,9,87.05748431795914
8,1,5,65.54747430827764
14,3,8,117.7112839143009
0,0,7,24.68880960667188
0,0,11,39.98343570796442
18,5,8,134.375490185655
2,2,9,54.858043554035575
9,4,2,71.14258803207457
7,3,10,77.80196594309739
14,4,5,94.50859095337674
9,4,8,100.69998160966225
0,4,3,23.113386060549807
17,6,11,148.26446397845154
1,5,11,60.54034579691181
18,4,6,128.44981154726358
12,5,6,103.80030437350761
21,0,7,134.49898085786464
0,6,11,70.70429038507217
1,3,3,24.366277050294542
15,5,8,120.68558763482312
14,2,8,109.15703175638708
12,4,9,110.32480822753048
15,6,8,126.13973631031304
16,2,3,91.57792486522455
20,0,6,125.5625758309778
6,0,9,64.12913207598281
23,1,1,119.09511492962677
16,4,3,104.16241027376621
6,1,2,36.19238656335393
12,6,12,120.32304338063385
4,2,8,44.92265519998075
16,3,6,121.73618664254946
2,1,10,55.77865659551501
6,0,11,73.41617939346847
16,4,11,132.66388381556675
6,2,8,53.619838589767916
20,5,2,119.35735561889258
0,6,11,65.57933168582038
16,6,6,126.71087151796934
16,0,7,111.21145996801651
10,5,8,97.79195977876235
2,6,9,70.5193707296569
14,3,5,97.3573138895573
20,4,11,161.4259445806718
10,3,3,69.07708778139893
15,6,2,96.5942934556112
21,3,8,140.9714350978874
8,6,1,56.677517894135235
23,4,10,170.2953401440124
23,4,6,147.2862721445146
0,5,2,17.83485577482528
21,3,3,129.5686760983068
15,2,8,114.63985195236117
8,5,1,63.81295991422901
18,4,6,128.562997556364
11,0,3,63.23444209901344
18,6,6,132.38051208234293
21,5,3,132.6256649538484
8,1,11,82.40420670762998
6,2,11,74.47687512953004
13,6,8,111.59639195441147
18,5,5,135.1829117833604
18,4,4,115.93627952889226
1,4,9,59.164333956933575
8,2,5,63.65669745260101
12,1,12,115.44419409769996
14,5,4,105.51245827778924
2,5,8,61.76295253976022
10,3,8,92.93913671004479
20,0,8,138.88683289390576
13,4,4,94.89176984676364
7,5,1,62.5676486467014
17,5,2,99.90040098405782
18,6,4,125.74143123833409
15,6,10,134.41661796267834
1,5,2,23.317400770972544
7,1,11,84.8979211088187
21,0,10,137.54958662211692
5,5,3,48.729078371198355
11,2,9,87.00456093551097
14,4,9,125.79313258481407
7,3,11,86.84225253027353
3,6,9,79.83442017408156
14,2,7,108.01474963259747
19,4,4,125.24049106675513
16,6,1,99.06886152859501
12,1,3,69.7682498215629
17,6,8,137.61485786948472
1,0,4,20.64242995363509
12,0,10,93.3036484225735
12,4,10,104.4157079174584
21,2,2,114.20648135428208
14,3,8,120.10483612633115
19,1,7,137.06638959005653
9,4,11,102.02494573654455
2,1,10,53.744713981206445
18,0,9,124.3183981408524
2,5,2,28.32757325845249
21,5,5,146.87589528803622
13,3,6,107.36788196948568
7,1,2,41.532904570803574
22,4,2,129.585808107877
3,3,10,61.75066849644916
19,6,4,126.89880462567511
10,6,8,105.92954127714931
10,2,11,93.44019227316939
10,5,5,87.33234845468154
1,4,9,56.64119053652933
16,1,4,98.2892441319909
8,3,3,65.46533913493387
1,4,10,57.73825920268725
23,3,8,162.08564960578056
14,3,1,75.38897347537073
15,3,9,118.25612369496565
3,1,4,33.64093428574483
7,4,11,77.63896307764325
8,0,9,70.57023633210733
4,0,8,47.93200372820607
15,1,3,94.74102997411674
12,6,3,86.465783268427
6,1,9,64.90960506347011
19,5,3,126.08742890328097
16,3,4,96.91044677104972
2,4,9,47.64377966278214
4,4,12,78.19203849965326
18,2,4,104.76146615960822
11,2,11,97.95160352670176
6,0,3,44.86716895843991
8,2,7,78.3798691895629
5,2,6,58.944321079260625
16,0,1,89.54388330153617
15,5,10,136.205671600074
22,6,8,149.35704895586534
2,0,1,16.252059799647334
20,6,4,131.3519590021522
3,2,6,41.26287877004782
9,4,6,83.80207316104352
4,2,7,45.34852260052124
20,3,11,144.2444569706384
21,6,12,174.16786372040858
9,6,5,85.4389300875545
11,3,5,84.68366327935755
9,3,4,65.60043297638431
12,5,6,102.71914817291062
10,1,7,84.40151446030238
21,3,10,154.42652257523727
15,6,10,127.11339479365114
7,4,1,48.873758271352465
7,6,9,93.18916838762222
7,6,8,91.63595611400893
12,5,7,101.36731698311836
1,1,9,42.751635160958685
11,1,3,69.1915544598747
9,3,10,95.37446504455487
11,2,4,74.09466349969988
10,6,7,81.52907471214208
14,0,6,99.96384500823548
15,2,2,97.97344473581275
16,2,2,90.93800070197143
1,1,10,42.66673315540613
17,1,7,115.31449738804889
11,5,9,105.06248058135614
18,5,11,153.9775928858148
22,1,12,161.27319720822518
17,4,9,129.0368858481441
16,4,7,113.40795274720975
5,0,11,73.32817092409837
14,1,8,107.99755620582125
2,3,10,64.3027993904591
5,5,3,47.15906624639453
2,1,1,26.192184497641648
0,4,7,31.281527464713815
12,1,8,98.5480051070074
20,4,2,110.4520861640155
13,1,9,100.04834309150766
12,6,4,101.8051146522398
3,3,10,68.15682127237994
6,0,11,71.2688979225641
21,6,9,156.40581478589155
9,3,3,66.50311055417721
6,4,8,76.57070495380361
20,5,11,165.25789691341348
14,5,2,90.71882997695752
14,2,3,79.941074682564
3,3,1,28.7848431352438
22,1,5,130.71284581245803
22,0,4,119.49683147625777
5,1,1,33.488344576563975
23,1,10,156.93443122953605
19,3,9,141.53256103234898
4,0,6,39.5277789990641
19,2,6,127.4335526516275
11,6,11,110.41450901622511
0,1,2,6.861343051517085
7,0,7,61.78542884456361
0,2,12,62.70909207479857
4,6,12,89.92412684274247
21,1,9,149.38596252133894
5,0,6,56.085385166715724
20,6,11,180.01416067905436
2,3,8,51.20794533779217
14,5,12,140.10200461564926
4,5,5,60.063176272009706
23,1,2,130.98016251653763
13,1,4,92.8711980902009
17,6,12,148.9034348450776
15,0,1,76.5065748803181
5,5,1,45.59882756740931
23,1,6,141.08650114039057
13,2,2,80.59250426499086
23,1,6,149.81374392526504
7,5,1,51.609266386468605
6,4,11,84.47660518703135
7,5,10,90.87155501763289
12,2,3,76.85840786987416
5,0,9,51.42997085993257
17,2,2,96.0993617865053
1,4,8,52.43686621118752
7,4,6,78.18773375466323
10,1,12,95.22690716231136
0,1,6,21.203588003845784
21,5,7,148.15116901358667
5,3,5,43.62202467561082
15,2,12,126.77514898506436
19,5,11,145.31978970224304
11,3,4,86.84530649921233
10,5,6,85.15334422824797
9,4,8,97.26417093169513
2,1,4,34.56760676729169
12,1,5,79.76841351151292
2,5,7,47.640201815769615
14,1,6,96.03227125416205
15,0,4,90.47676687870899
12,5,4,92.73073471976201
16,4,10,128.1172835523491
2,6,4,47.731974367611016
19,5,1,115.32664027499949
10,5,5,83.29802421642069
20,1,8,131.43979672290988
18,4,7,129.07557508450657
21,5,5,135.91549374086216
10,1,3,65.29219347441794
15,2,11,125.42719342609955
20,4,1,117.3085364173817
2,3,7,55.83121204835927
21,0,11,148.33777640150214
5,3,3,51.02298933562241
13,6,4,100.14793698487851
23,4,5,145.80877849050773
17,5,12,147.40420365024383
16,1,8,114.70586795415974
3,6,7,62.39883853864108
22,4,9,153.20339617390516
14,0,11,106.67329808277516
10,4,3,77.27148696737137
2,6,11,76.4906191629063
2,1,10,56.728179164014016
15,3,1,88.77486009278236
4,2,1,33.83612313726644
20,3,12,160.56714513008572
9,1,10,91.93814679477477
18,6,1,107.70229589328943
3,1,2,20.515241014226845
18,0,2,96.05715376623864
10,4,7,89.91307945228672
1,4,9,51.79039436433855
9,3,8,76.61654834331063
10,6,4,92.60846306067572
19,2,2,107.62977005557133
15,2,3,93.86352208288477
18,0,10,136.2227449538153
22,1,5,121.27513865239398
23,0,9,148.44153064044144
10,4,8,92.06441363210098
13,5,12,126.31844977274677
1,5,3,31.132567046430236
22,5,9,168.23567399222424
4,1,10,66.36729437863612
4,0,3,36.79017634314415
18,6,10,148.2356013590546
20,3,12,150.0031347692725
11,4,8,88.60151482426997
17,5,1,96.35296138384184
3,6,4,50.7988285208301
21,2,4,127.15884856348818
16,0,6,102.94918176221996
9,4,12,103.15711546629932
19,4,12,165.05860787721375
5,2,2,34.88548204511763
13,2,7,103.6390972805803
10,2,5,76.00956468010497
10,5,10,104.69530244107001
17,5,6,129.8831877430837
22,0,11,161.31265191345722
21,2,6,133.8022527155758
17,3,12,145.9960135962107
23,4,11,172.81945681075027
22,2,6,140.03718569404958
10,4,10,103.02127471328512
20,1,12,147.55995592577582
11,6,8,103.46950303334458
4,1,10,60.096823601236466
22,2,4,136.5068835821446
8,4,10,91.52399442229469
8,6,8,83.51142987692481
21,1,9,140.38281388418457
9,2,4,51.003676773939105
21,4,1,118.52753699058925
18,2,3,108.18822532548575
0,5,1,18.31932075566513
6,4,7,79.90077175765697
3,1,12,68.87453020457518
0,2,1,12.652259265445753
14,1,11,108.78365482714861
7,2,4,55.17678972941434
11,0,1,56.56668596338152
21,1,2,112.06959400595996
21,1,11,148.00059667243326
17,3,1,88.95938523029189
14,6,5,101.62073397659336
16,5,7,127.37046701382475
13,1,3,79.2854265400341
13,4,8,106.46798790862833
17,6,5,122.97294332673646
19,2,5,126.83695339350575
17,0,5,105.02105260437892
15,4,8,121.7018706546552
0,6,2,21.766975788058712
22,4,2,126.9068502462664
10,4,12,111.76988442531838
14,4,8,123.46326854168557
11,6,9,116.14887429757437
7,0,11,81.91414034728069
21,3,12,162.75716880080358
19,5,10,157.00534677813584
5,1,10,71.97339161522562
2,6,2,24.531689888146694
23,4,4,137.73034576072388
12,1,8,96.69070162678966
12,6,2,77.06516217224514
1,1,4,19.51205497621569
4,4,10,68.50092528171012
16,3,1,91.71917046877083
5,6,2,49.56284895886896
1,1,7,34.554397864165864
3,2,1,29.126537586201568
21,1,12,154.67388067274732
10,5,1,67.07684933964383
7,4,2,48.254139479282415
11,0,4,76.12173100992912
7,1,7,62.64251243026257
10,3,4,69.56484835999362
21,2,5,132.06545287434486
19,2,4,113.16529368808469
7,0,4,48.37023630102853
7,5,9,87.29230087159534
16,0,6,102.36758688110221
19,5,12,169.55804687650317
19,1,3,109.62585728340402
22,4,6,149.0891910943961
15,3,7,102.29152976253528
13,2,7,94.69675434042635
10,0,8,76.56543152541644
6,3,4,50.22810138348686
15,5,1,96.07768996918502
12,4,6,101.17782533888705
14,2,8,109.72315252317256
23,2,5,139.86677688216847
15,5,3,98.8457248064379
20,4,4,133.56799875593254
22,2,8,158.3562772707743
23,4,6,151.67527852391845
8,2,5,70.69681532035786
2,1,9,50.716851748977376
18,5,10,148.77752453232796
19,4,3,113.17726610944942
4,3,7,54.55931859928938
9,1,9,85.97734720022792
16,6,11,148.0624547204099
14,3,11,118.90932889181163
22,5,12,162.83350444479936
7,2,4,54.50867786779376
14,6,10,133.05065357174124
20,3,10,141.08052204456075
13,1,3,74.11540053934208
19,6,1,117.77959293025556
6,6,9,83.42014373619268
20,4,1,118.97233240776613
22,0,2,111.8563661977721
11,3,9,98.37510702915667
16,0,5,105.97592701201549
16,5,4,105.03551903181608
9,3,9,97.38456148155134
18,3,9,129.66291507055655
13,4,2,89.24690788688805
10,2,3,66.13520744893437
1,1,12,50.275458711805115
17,1,3,97.51550476423701
6,1,5,55.72464594089497
11,5,3,81.96573002549255
1,6,10,68.59234705721671
19,2,6,132.1787003046744
17,0,2,87.08484667341075
5,1,6,45.71865427544827
23,0,6,132.47603113189578
9,2,2,54.50401951975991
19,5,6,139.52107260409872
14,2,6,102.80180975333367
4,4,6,53.27486213538784
19,6,12,160.94448704688583
2,1,5,40.02152752582969
4,5,7,72.5400542548956
7,4,12,96.29692166721401
7,1,5,44.70359407976301
7,2,11,86.48643547379987
11,2,1,69.67374064770674
23,3,12,173.12316157928038
22,3,9,158.63257459367392
7,2,3,54.78532687230192
10,2,2,57.82677291259067
13,0,10,100.56880783318269
7,6,6,75.39423906434922
23,0,8,152.32707389119176
9,6,2,67.1705796583969
6,4,4,60.27951316583824
16,3,2,98.51846296960599
3,3,12,79.93098632539565
12,2,12,113.79160110935292
3,2,9,48.226207908618704
4,4,10,75.2343523244839
21,5,2,138.69027605817
3,5,10,73.56191672433228
17,5,2,104.06169204094796
5,3,5,48.59027060410518
23,0,12,158.23515583246297
23,5,5,160.01655940191023
22,1,12,159.36336279739282
21,4,7,141.68678303085986
1,5,1,23.20781677936383
22,1,12,159.4154647569715
10,5,2,80.83825179893752
13,0,11,103.92761254491849
4,0,11,69.90321615830223
5,5,6,64.61046048225542
9,1,2,62.035132567138426
7,4,4,70.91309521867025
13,1,10,108.42398816956548
23,4,6,149.42468195200416
2,5,12,73.33089415932551
11,4,7,94.52614663997434
15,2,10,112.71516772130636
22,3,5,146.76240186892537
16,6,8,131.22892508690595
0,3,6,27.18450407474473
22,0,5,119.66238339900795
9,2,4,55.362003835348254
22,3,6,146.8524021834375
9,5,6,80.90511215796452
20,4,6,133.72549665947435
23,4,1,133.4407713226941
1,1,6,29.41975921949111
8,1,1,49.73262208026757
21,4,5,137.47632032188358
12,5,7,102.57935208425381
15,4,1,83.13624797154256
17,1,1,87.9013432178057
18,3,6,126.01267682793433
11,0,7,79.58989092567974
7,1,6,68.02684777892246
16,5,5,126.732006619967
14,3,6,106.28192650420661
9,3,3,73.46415945682578
14,3,9,118.60363619148035
14,2,5,93.32868988663905
22,2,2,125.00075832403712
6,6,12,106.06660473048721
12,3,10,106.38223128686275
16,5,10,129.80336350560964
8,4,7,74.32902788442365
7,5,3,60.912353080832254
19,2,1,99.98263955678469
20,1,3,123.37009713718619
17,6,9,140.08178267295645
12,2,5,90.85863154880252
15,4,7,113.50667304710151
8,0,3,46.29901401121941
11,6,4,82.45303027283362
11,2,1,60.4600412891094
5,5,3,53.73762747013355
18,6,7,138.59941465883975
6,5,4,64.01598036529343
2,3,2,19.556636581090714
15,3,5,103.99795407050865
17,3,5,108.86969084553803
15,6,2,103.00732983792264
22,0,11,156.39538527748726
6,4,6,60.139134764867805
3,6,10,77.84014803598174
7,1,4,65.69411470764122
12,5,1,83.17417868792332
12,5,3,86.18582980224447
16,6,9,132.41727148395128
16,6,10,136.95468009163747
4,4,7,56.19633076611495
5,0,6,50.261991033260244
18,6,1,106.30768704422847
12,3,9,95.5515110670105
13,4,9,114.09800840906775
21,1,1,112.1061653288791
3,3,6,45.144149917814026
6,1,7,54.58651688694817
7,2,2,50.44872013457017
12,1,10,98.04912480714775
5,3,8,65.30527824567332
5,2,8,71.82485927063222
23,3,6,151.2559488478769
20,5,9,144.15433668809152
2,3,3,24.62574214493849
2,2,2,24.759095463718793
12,1,2,64.1233965897049
21,5,6,133.99137259382857
1,0,7,35.66186005648362
15,0,6,100.60467877160434
21,0,11,151.25299165639566
5,0,3,38.31517590908952
7,4,5,66.67344644163802
22,0,8,138.6890572616167
7,2,6,67.58067483043972
5,6,2,58.64941744202575
13,0,7,90.49385496278273
2,3,8,45.89629894895851
9,6,4,73.3244029029438
2,0,12,53.66634883333141
11,6,1,78.01299262238037
16,1,2,80.3018621822322
4,2,4,44.19585212216163
19,2,7,132.21956505148077
8,6,2,57.0096082002856
20,5,6,134.104097818612
19,4,2,115.39840489922707
6,3,12,86.28265134847801
21,6,7,153.59818734134296
3,2,2,28.29431589241817
12,1,3,81.32384763387482
12,0,9,94.39415300478159
9,2,4,62.08483506640123
17,1,5,102.68279066869121
16,0,9,119.67734254640844
19,4,7,135.14810570978457
19,2,8,136.16857950362598
12,2,11,113.06561249614592
16,6,3,99.9007507361808
21,6,11,161.2995869948828
3,1,11,56.8968747974809
0,5,4,26.919679057541188
0,6,7,43.89822336711737
14,3,4,99.99574797308593
12,4,2,85.9924117619195
16,3,10,127.53554584898501
23,2,6,143.74359569337628
7,3,9,76.47283137971357
17,0,2,93.44593848619272
12,4,1,77.01260441366968
22,3,8,155.03237777501133
13,0,1,72.99219362991276
7,1,1,30.489409744654743
7,3,3,55.23727526181441
14,4,5,108.92050015445052
12,0,12,105.80942536347541
6,3,9,80.69620909181644
4,1,11,65.46774099994406
16,3,10,129.87461733720983
15,0,2,77.31554653800426
22,3,12,161.50375721216741
1,4,12,68.62745786131508
21,2,1,119.40909140100332
17,0,1,89.13214453100247
16,0,8,105.86237878680805
6,0,10,70.21902278303607
12,0,10,106.28617480337138
17,3,10,142.71433235025881
13,4,2,83.41646033837043
17,1,9,115.70066074871104
12,4,9,112.2018179977739
10,0,2,56.620184517724994
20,5,3,131.7152032078052
20,3,2,118.40536112508809
15,5,6,109.58277947119075
22,3,7,147.2912218032969
16,0,12,134.54169183527165
7,3,6,67.25423005516379
18,0,3,96.82597418277311
19,4,12,147.0567791570167
14,6,3,96.13917656567673
8,2,12,91.9493186911451
19,3,2,116.0999956795863
9,0,2,47.39575366094189
11,5,11,121.76875942864818
20,0,12,141.31423894579405
22,5,5,156.6574304627842
19,3,11,156.62759278377234
0,1,11,47.70583124693996
19,5,8,133.76153232615204
8,0,6,63.72287969008789
21,3,9,148.06579521006748
14,0,11,107.62856388474538
0,1,5,24.45504813623721
11,2,10,96.88178435072177
2,6,4,40.42547076475209
10,6,9,102.98160682713822
1,1,12,53.12545585647148
15,4,10,137.39078308555014
8,3,11,90.32142683500226
14,1,5,95.20440505697238
11,2,1,65.7276124610518
0,0,5,21.76375112629436
12,3,5,91.14544201805467
13,5,5,104.40680743303061
7,1,2,47.332230378093215
7,2,6,66.1244789744316
11,1,5,78.2923853423407
0,4,2,19.307910738300126
10,6,12,111.44101059169661
7,6,10,92.695658112899
9,3,8,87.20633687632767
18,0,6,116.01082278286397
10,2,11,100.90142386495118
6,1,10,71.83522493275733
10,3,12,106.71460048402051
16,1,11,124.23176757724605
0,3,3,22.566119955032818
20,6,9,152.89435886042938
20,4,11,156.90280469098735
7,1,11,87.00401521691276
22,4,4,134.4532054517879
23,5,3,144.98347690455242
5,5,7,68.16605089942686
21,6,12,181.10596799790378
17,2,8,121.91849835768245
5,4,7,68.47582291575533
4,3,1,33.07676725877989
12,2,1,63.058477458432534
18,1,5,110.39655452240427
21,1,8,144.40235552714196
7,3,10,81.83652769695864
8,0,11,72.89871842580193
16,0,3,91.84298491537749
2,1,8,39.53831851024495
18,6,3,120.65908866298359
10,6,4,91.7557354069901
23,3,10,167.84728655401452
16,0,7,115.68327914369989
20,4,3,121.19243989277754
18,1,4,108.28416833182234
1,5,8,46.7778190159611
7,4,4,59.579782774799526
18,3,9,130.3655758385691
6,5,4,54.466385153940216
16,4,4,114.8292831266567
5,0,5,34.54019852486789
18,6,1,118.85069452402279
23,0,7,149.23029462460116
5,5,9,78.49896337739499
1,2,12,53.42746365952965
5,6,9,71.08912444278397
22,1,1,114.25798159368217
4,5,6,62.12560228169962
18,3,3,111.01531818720338
19,1,4,108.78250252452621
3,4,8,64.74102392328246
21,6,4,147.42191664090768
16,3,8,119.86700417992701
10,3,4,75.54668451798673
3,0,9,43.45575658185252
12,4,6,93.92806641945482
19,0,1,101.55219989000497
16,0,10,121.77428270128888
8,6,2,63.46166075395146
3,2,7,47.62878245761777
22,0,10,147.76394631727723
13,1,7,94.60767643140808
18,3,3,113.11617401259063
2,6,1,22.162314573154386
13,0,8,96.62825242596038
7,5,10,91.74987767812844
23,1,11,159.14757657179462
0,4,11,53.603334780175594
9,3,10,91.74802779592275
17,6,7,128.6047501323142
15,5,10,130.02941888925187
7,6,8,85.64501379006892
0,6,1,11.497428418831003
11,5,3,85.26440185736143
7,4,2,53.55000557826521
23,5,1,143.66481587734268
15,1,5,92.04175730550645
17,6,3,110.66342745622835
3,4,10,65.9854551070837
5,6,8,77.06612724843018
11,5,6,84.24616336314249
8,4,10,87.85449973941947
14,4,9,120.95660080286922
15,0,9,106.25938026783729
23,0,11,165.85013188188114
11,0,6,76.73058200575464
23,5,2,133.5031339932905
22,3,9,158.0512212889476
13,1,2,84.03808693412223
12,5,3,89.08198129371948
1,6,6,53.30214699611629
2,0,2,26.383176703184816
23,4,5,142.3907066003621
21,5,2,132.69195667029794
9,4,12,97.38264745348226
8,6,4,76.12451265893192
19,4,11,150.6434105474259
7,4,11,97.21475101521031
9,2,3,68.8612575649242
18,3,5,121.84891675267201
2,1,6,38.492139497414094
23,1,7,148.54184338360974
4,0,10,60.308854356882726
2,2,8,47.694021294460484
15,5,9,133.21289086126222
16,5,4,118.81444909839088
14,1,4,88.29170401148896
2,3,7,48.18818201505373
11,4,12,115.40827612386387
8,6,10,89.94150779031402
20,0,10,138.31782211193996
11,3,11,115.99852100524052
14,1,9,105.25112062484095
1,2,11,65.57271731150651
22,0,2,123.86063154794691
17,1,11,134.00749075273103
19,5,6,136.8042164298821
11,0,10,90.41396651832487
22,1,10,151.67385623887648
3,5,8,69.2069955516088
22,6,5,144.92735330413234
15,5,5,115.305658784744
22,4,8,147.1147990528147
15,2,1,79.00920793762495
0,4,6,45.50692332793158
21,1,10,147.9408142687984
1,6,9,56.30750056502829
2,3,12,73.81370413499481
20,6,6,148.22910777481752
19,6,7,145.6037728262862
16,6,4,111.15051040293947
19,4,12,153.56541212031163
21,3,10,155.55814411862366
20,5,1,122.47199671073619
0,1,9,36.457582129907316
19,2,12,149.85368555310347
5,3,6,59.33695650398703
14,1,3,91.43384878187626
13,3,4,93.7723291446756
19,4,10,139.46599177582354
14,1,12,119.93184845757307
13,4,6,96.35608315008292
20,0,6,126.84043710305836
23,1,12,170.61576675252522
4,3,9,65.50777992805122
5,0,4,39.65936484686075
16,4,5,112.34584896517991
10,4,5,83.04459636738878
15,3,3,92.79950174141547
11,0,2,56.90644449615317
14,6,8,109.74930478722324
22,5,10,171.33591065869442
3,2,9,59.48183121817483
17,3,10,135.81255505672087
20,4,11,162.32599443976474
2,1,9,42.72265995153791
21,0,5,116.3218456207249
7,5,11,95.92115958259545
22,2,9,153.46635687721715
2,1,4,20.343465951636233
7,0,2,44.79760531070236
17,5,3,109.99888523800216
9,3,1,53.96455970131209
19,5,5,128.33288145858793
16,3,1,80.79235714540765
7,6,12,98.04312888304031
22,0,11,150.47852715257898
10,5,1,71.7855122346807
4,2,11,69.20884931744557
12,5,11,122.19434436839441
20,0,7,115.2523032763166
22,1,2,116.80450888714476
4,1,8,57.77998525785722
23,5,6,152.4556768471342
12,5,4,95.22730266487184
5,3,9,60.976985453053885
4,0,10,63.65555419844737
8,3,8,77.8043039110748
15,2,10,117.31901457808662
1,6,3,39.95523523463726
0,1,3,20.80950564978253
7,4,4,68.17349848043641
18,4,9,148.19320962524134
10,0,9,92.33401804221667
11,0,5,71.0228170813385
11,4,12,115.70819064067825
6,0,9,64.19901045757533
12,1,6,97.14544929974532
7,2,8,78.52434977349354
21,2,11,154.05559931643273
8,3,8,85.38954898876501
6,1,12,74.83900766843448
20,6,10,159.25130868822737
23,0,7,138.3103875369846
14,0,4,77.55703899686296
1,6,4,42.92268118764917
22,3,6,147.54295547593776
19,3,9,142.28606318105994
11,0,7,82.0851647971675
0,0,5,13.668206725767952
22,6,5,142.19326564641375
21,1,8,135.153600101306
7,6,6,75.83163354137538
4,3,1,38.38089366802458
14,6,1,97.30202105539327
0,6,9,45.75716200193561
0,6,8,46.53383331641526
9,1,6,68.3991949021408
21,5,1,111.34208435749377
9,0,2,55.83060473474954
20,4,10,150.7692008784074
14,6,3,99.43428731684511
16,4,10,138.7293552918782
21,5,12,168.44154506642178
5,0,3,34.84634767516991
2,3,2,29.860388105024718
12,4,12,125.29435923287781
15,3,2,93.48233783024612
7,4,6,74.44594799349075
14,3,7,106.27216175128558
16,6,4,113.59071126820169
16,4,1,96.56510355149415
21,3,6,134.2343952478367
12,5,7,100.159691928152
16,1,4,105.88939820909236
5,3,6,68.0397804793116
16,1,9,126.9609895701909
15,1,4,87.38371321615726
13,0,12,105.90071232707514
12,6,10,112.0464528402742
5,5,4,56.671937209397406
2,1,10,38.956377038211684
13,2,12,116.0559921669025
13,6,5,110.03549644580556
14,1,3,89.91219415364453
7,3,10,81.45452674713246
14,1,2,78.8332227941468
21,3,9,152.8362085340345
12,3,1,77.67634377622099
16,2,5,103.3343136613012
20,1,5,121.82816989140281
23,1,8,147.1699513573999
2,4,6,39.34325279312393
5,6,6,65.90128125989092
4,4,6,54.52036229895618
21,0,4,114.69677942005671
16,3,1,96.23040468818864
22,2,3,130.41660339312944
1,4,10,60.47859850422538
14,1,12,117.15964822267816
4,0,11,54.082121609426764
19,2,6,127.33665564822824
5,5,5,56.67943642685143
5,1,10,63.546659333771494
17,1,1,85.71473462678279
17,5,5,118.62338735956423
3,3,2,39.88663648525237
16,3,1,90.47275239322242
13,4,4,87.55098477916533
13,4,6,104.25966700515013
12,1,7,91.86406139885642
6,6,9,73.40349316155897
11,1,5,81.31173159876643
22,4,8,164.642338842508
14,5,8,103.99732036285488
18,4,11,139.82146987988938
10,1,9,74.75736455674198
14,2,3,87.62347789629582
11,1,3,74.95193118305676
2,2,9,52.527503748981395
16,2,7,120.95997849056334
2,1,4,33.15275145165067
18,6,1,120.51073661751089
19,6,7,146.80105384053547
